Content Area,Standard Identifier,Grade Range,Min Grade,Max Grade,Domain,Discipline,Conceptual Category,Description
Mathematics,8.EE.8.c,8,8,8,Expressions and Equations,,,"Cluster:
Analyze and solve linear equations and pairs of simultaneous linear equations.

Standard:
Analyze and solve pairs of simultaneous linear equations. Solve real-world and mathematical problems leading to to linear equations in two variables. For example, given coordinates for two pairs of points, determine whether the line through the first pair of points intersects the line through the second pair."
Mathematics,8.F.1,8,8,8,Functions,,,"Cluster:
Define, evaluate, and compare functions.

Standard:
Understand that a function is a rule that assigns to each input exactly one output. The graph of a function is the set of ordered pairs consisting of an input and the corresponding output.

Footnote:
Function notation is not required in grade 8."
Mathematics,8.F.2,8,8,8,Functions,,,"Cluster:
Define, evaluate, and compare functions.

Standard:
Compare properties of two functions each represented in a different way (algebraically, graphically, numerically in tables, or by verbal descriptions). For example, given a linear function represented by a table of values and a linear function represented by an algebraic expression, determine which function has the greater rate of change."
Mathematics,8.F.3,8,8,8,Functions,,,"Cluster:
Define, evaluate, and compare functions.

Standard:
Interpret the equation y = mx + b as defining a linear function, whose graph is a straight line; give examples of functions that are not linear. For example, the function A = s^2 giving the area of a square as a function of its side length is not linear because its graph contains the points (1,1), (2,4) and (3,9), which are not on a straight line."
Mathematics,8.F.4,8,8,8,Functions,,,"Cluster:
Use functions to model relationships between quantities.

Standard:
Construct a function to model a linear relationship between two quantities. Determine the rate of change and initial value of the function from a description of a relationship or from two (x, y) values, including reading these from a table or from a graph. Interpret the rate of change and initial value of a linear function in terms of the situation it models, and in terms of its graph or a table of values."
Mathematics,8.F.5,8,8,8,Functions,,,"Cluster:
Use functions to model relationships between quantities.

Standard:
Describe qualitatively the functional relationship between two quantities by analyzing a graph (e.g., where the function is increasing or decreasing, linear or nonlinear). Sketch a graph that exhibits the qualitative features of a function that has been described verbally."
Mathematics,8.G.1.a,8,8,8,Geometry,,,"Cluster:
Understand congruence and similarity using physical models, transparencies, or geometry software.

Standard:
Verify experimentally the properties of rotations, reflections, and translations: Lines are taken to lines, and line segments to line segments of the same length."
Mathematics,8.G.1.b,8,8,8,Geometry,,,"Cluster:
Understand congruence and similarity using physical models, transparencies, or geometry software.

Standard:
Verify experimentally the properties of rotations, reflections, and translations: Angles are taken to angles of the same measure."
Mathematics,8.G.1.c,8,8,8,Geometry,,,"Cluster:
Understand congruence and similarity using physical models, transparencies, or geometry software.

Standard:
Verify experimentally the properties of rotations, reflections, and translations: Parallel lines are taken to parallel lines."
Mathematics,8.G.2,8,8,8,Geometry,,,"Cluster:
Understand congruence and similarity using physical models, transparencies, or geometry software.

Standard:
Understand that a two-dimensional figure is congruent to another if the second can be obtained from the first by a sequence of rotations, reflections, and translations; given two congruent figures, describe a sequence that exhibits the congruence between them."
Mathematics,8.G.3,8,8,8,Geometry,,,"Cluster:
Understand congruence and similarity using physical models, transparencies, or geometry software.

Standard:
Describe the effect of dilations, translations, rotations, and reflections on two-dimensional figures using coordinates."
Mathematics,8.G.4,8,8,8,Geometry,,,"Cluster:
Understand congruence and similarity using physical models, transparencies, or geometry software.

Standard:
Understand that a two-dimensional figure is similar to another if the second can be obtained from the first by a sequence of rotations, reflections, translations, and dilations; given two similar two-dimensional figures, describe a sequence that exhibits the similarity between them."
Mathematics,8.G.5,8,8,8,Geometry,,,"Cluster:
Understand congruence and similarity using physical models, transparencies, or geometry software.

Standard:
Use informal arguments to establish facts about the angle sum and exterior angle of triangles, about the angles created when parallel lines are cut by a transversal, and the angle-angle criterion for similarity of triangles. For example, arrange three copies of the same triangle so that the sum of the three angles appears to form a line, and give an argument in terms of transversals why this is so."
Mathematics,8.G.6,8,8,8,Geometry,,,"Cluster:
Understand and apply the Pythagorean Theorem.

Standard:
Explain a proof of the Pythagorean Theorem and its converse."
Mathematics,8.G.7,8,8,8,Geometry,,,"Cluster:
Understand and apply the Pythagorean Theorem.

Standard:
Apply the Pythagorean Theorem to determine unknown side lengths in right triangles in real-world and mathematical problems in two and three dimensions."
Mathematics,8.G.8,8,8,8,Geometry,,,"Cluster:
Understand and apply the Pythagorean Theorem.

Standard:
Apply the Pythagorean Theorem to find the distance between two points in a coordinate system."
Mathematics,8.G.9,8,8,8,Geometry,,,"Cluster:
Solve real-world and mathematical problems involving volume of cylinders, cones, and spheres.

Standard:
Know the formulas for the volumes of cones, cylinders, and spheres and use them to solve real-world and mathematical problems."
Mathematics,8.NS.1,8,8,8,The Number System,,,"Cluster:
Know that there are numbers that are not rational, and approximate them by rational numbers.

Standard:
Know that numbers that are not rational are called irrational. Understand informally that every number has a decimal expansion; for rational numbers show that the decimal expansion repeats eventually, and convert a decimal expansion which repeats eventually into a rational number."
Mathematics,8.NS.2,8,8,8,The Number System,,,"Cluster:
Know that there are numbers that are not rational, and approximate them by rational numbers.

Standard:
Use rational approximations of irrational numbers to compare the size of irrational numbers, locate them approximately on a number line diagram, and estimate the value of expressions (e.g.,?^2). For example, by truncating the decimal expansion of ?2, show that ?2 is between 1 and 2, then between 1.4 and 1.5, and explain how to continue on to get better approximations."
Mathematics,8.SP.1,8,8,8,Statistics and Probability,,,"Cluster:
Investigate patterns of association in bivariate data.

Standard:
Construct and interpret scatter plots for bivariate measurement data to investigate patterns of association between two quantities. Describe patterns such as clustering, outliers, positive or negative association, linear association, and nonlinear association."
Mathematics,8.SP.2,8,8,8,Statistics and Probability,,,"Cluster:
Investigate patterns of association in bivariate data.

Standard:
Know that straight lines are widely used to model relationships between two quantitative variables. For scatter plots that suggest a linear association, informally fit a straight line, and informally assess the model fit by judging the closeness of the data points to the line."
Mathematics,8.SP.3,8,8,8,Statistics and Probability,,,"Cluster:
Investigate patterns of association in bivariate data.

Standard:
Use the equation of a linear model to solve problems in the context of bivariate measurement data, interpreting the slope and intercept. For example, in a linear model for a biology experiment, interpret a slope of 1.5 cm/hr as meaning that an additional hour of sunlight each day is associated with an additional 1.5 cm in mature plant height."
Mathematics,8.SP.4,8,8,8,Statistics and Probability,,,"Cluster:
Investigate patterns of association in bivariate data.

Standard:
Understand that patterns of association can also be seen in bivariate categorical data by displaying frequencies and relative frequencies in a two-way table. Construct and interpret a two-way table summarizing data on two categorical variables collected from the same subjects. Use relative frequencies calculated for rows or columns to describe possible association between the two variables. For example, collect data from students in your class on whether or not they have a curfew on school nights and whether or not they have assigned chores at home. Is there evidence that those who have a curfew also tend to have chores?"
Mathematics,A-APR.1,8-12	,8,12,Arithmetic with Polynomials and Rational Expressions,Math II,Algebra,"Cluster:
Perform arithmetic operations on polynomials. [Polynomials that simplify to quadratics]

Standard:
Understand that polynomials form a system analogous to the integers, namely, they are closed under the operations of addition, subtraction, and multiplication; add, subtract, and multiply polynomials."
Mathematics,A-CED.1,8-12	,8,12,Creating Equations,Math II,Algebra,"Cluster:
Create equations that describe numbers or relationships.

Standard:
Create equations and inequalities in one variable including ones with absolute value and use them to solve problems. Include equations arising from linear and quadratic functions, and simple rational and exponential functions. CA *"
Mathematics,A-CED.2,8-12	,8,12,Creating Equations,Math II,Algebra,"Cluster:
Create equations that describe numbers or relationships.

Standard:
Create equations in two or more variables to represent relationships between quantities; graph equations on coordinate axes with labels and scales. *"
Mathematics,A-CED.4,8-12	,8,12,Creating Equations,Math II,Algebra,"Cluster:
Create equations that describe numbers or relationships.

Standard:
Rearrange formulas to highlight a quantity of interest, using the same reasoning as in solving equations. * [Include formulas involving quadratic terms.]"
Mathematics,A-REI.4.a,8-12	,8,12,Reasoning with Equations and Inequalities,Math II,Algebra,"Cluster:
Solve equations and inequalities in one variable. [Quadratics with real coefficients]

Standard:
Solve quadratic equations in one variable. Use the method of completing the square to transform any quadratic equation in x into an equation of the form (x - p)^2 = q that has the same solutions. Derive the quadratic formula from this form."
Mathematics,A-REI.4.b,8-12	,8,12,Reasoning with Equations and Inequalities,Math II,Algebra,"Cluster:
Solve equations and inequalities in one variable. [Quadratics with real coefficients]

Standard:
Solve quadratic equations in one variable. Solve quadratic equations by inspection (e.g., for x^2 = 49), taking square roots, completing the square, the quadratic formula, and factoring, as appropriate to the initial form of the equation. Recognize when the quadratic formula gives complex solutions and write them as a ± bi for real numbers a and b."
Mathematics,A-REI.7,8-12	,8,12,Reasoning with Equations and Inequalities,Math II,Algebra,"Cluster:
Solve systems of equations. [Linear-quadratic systems]

Standard:
Solve a simple system consisting of a linear equation and a quadratic equation in two variables algebraically and graphically. For example, find the points of intersection between the line y = -3x and the circle x^2 + y^2 = 3."
Mathematics,A-SSE.1.a,8-12	,8,12,Seeing Structure in Expressions,Math II,Algebra,"Cluster:
Interpret the structure of expressions. [Quadratic and exponential]

Standard:
Interpret expressions that represent a quantity in terms of its context. * Interpret parts of an expression, such as terms, factors, and coefficients. *"
Mathematics,A-SSE.1.b,8-12	,8,12,Seeing Structure in Expressions,Math II,Algebra,"Cluster:
Interpret the structure of expressions. [Quadratic and exponential]

Standard:
Interpret expressions that represent a quantity in terms of its context. * Interpret complicated expressions by viewing one or more of their parts as a single entity. For example, interpret P(1 + r)^n as the product of P and a factor not depending on P. *"
Mathematics,A-SSE.2,8-12	,8,12,Seeing Structure in Expressions,Math II,Algebra,"Cluster:
Interpret the structure of expressions. [Quadratic and exponential]

Standard:
Use the structure of an expression to identify ways to rewrite it. For example, see x^4 - y^4 as (x^2)^2 - (y^2)^2, thus recognizing it as a difference of squares that can be factored as (x^2 - y^2)(x^2 + y^2)."
Mathematics,A-SSE.3.a,8-12	,8,12,Seeing Structure in Expressions,Math II,Algebra,"Cluster:
Write expressions in equivalent forms to solve problems. [Quadratic and exponential]

Standard:
Choose and produce an equivalent form of an expression to reveal and explain properties of the quantity represented by the expression.* Factor a quadratic expression to reveal the zeros of the function it defines.*"
Mathematics,A-SSE.3.b,8-12	,8,12,Seeing Structure in Expressions,Math II,Algebra,"Cluster:
Write expressions in equivalent forms to solve problems. [Quadratic and exponential]

Standard:
Choose and produce an equivalent form of an expression to reveal and explain properties of the quantity represented by the expression.* Complete the square in a quadratic expression to reveal the maximum or minimum value of the function it defines.*"
Mathematics,A-SSE.3.c,8-12	,8,12,Seeing Structure in Expressions,Math II,Algebra,"Cluster:
Write expressions in equivalent forms to solve problems. [Quadratic and exponential]

Standard:
Choose and produce an equivalent form of an expression to reveal and explain properties of the quantity represented by the expression.* Use the properties of exponents to transform expressions for exponential functions. For example, the expression 1.15^t can be rewritten as (1.15^1/12)^12t ? 1.012^12t to reveal the approximate equivalent monthly interest rate if the annual rate is 15%.*"
Mathematics,F-BF.1.a,8-12	,8,12,Building Functions,Math II,Functions,"Cluster:
Build a function that models a relationship between two quantities. [Quadratic and exponential]

Standard:
Write a function that describes a relationship between two quantities. * Determine an explicit expression, a recursive process, or steps for calculation from a context. *"
Mathematics,F-BF.1.b,8-12	,8,12,Building Functions,Math II,Functions,"Cluster:
Build a function that models a relationship between two quantities. [Quadratic and exponential]

Standard:
Write a function that describes a relationship between two quantities. * Combine standard function types using arithmetic operations. *"
Mathematics,F-BF.3,8-12	,8,12,Building Functions,Math II,Functions,"Cluster:
Build new functions from existing functions. [Quadratic, absolute value]

Standard:
Identify the effect on the graph of replacing f(x) by f(x) + k, kf(x), f(kx), and f(x + k) for specific values of k (both positive and negative); find the value of k given the graphs. Experiment with cases and illustrate an explanation of the effects on the graph using technology. Include recognizing even and odd functions from their graphs and algebraic expressions for them."
Mathematics,F-BF.4.a,8-12	,8,12,Building Functions,Math II,Functions,"Cluster:
Build new functions from existing functions. [Quadratic, absolute value]

Standard:
Find inverse functions. Solve an equation of the form f(x) = c for a simple function f that has an inverse and write an expression for the inverse. For example, f(x) =2x^3."
Mathematics,F-IF.4,8-12	,8,12,Interpreting Functions,Math II,Functions,"Cluster:
Interpret functions that arise in applications in terms of the context. [Quadratic]

Standard:
For a function that models a relationship between two quantities, interpret key features of graphs and tables in terms of the quantities, and sketch graphs showing key features given a verbal description of the relationship. Key features include: intercepts; intervals where the function is increasing, decreasing, positive, or negative; relative maximums and minimums; symmetries; end behavior; and periodicity. *"
Mathematics,F-IF.5,8-12	,8,12,Interpreting Functions,Math II,Functions,"Cluster:
Interpret functions that arise in applications in terms of the context. [Quadratic]

Standard:
Relate the domain of a function to its graph and, where applicable, to the quantitative relationship it describes. *"
Mathematics,F-IF.6,8-12	,8,12,Interpreting Functions,Math II,Functions,"Cluster:
Interpret functions that arise in applications in terms of the context. [Quadratic]

Standard:
Calculate and interpret the average rate of change of a function (presented symbolically or as a table) over a specified interval. Estimate the rate of change from a graph. *"
Mathematics,F-IF.7.a,8-12	,8,12,Interpreting Functions,Math II,Functions,"Cluster:
Analyze functions using different representations. [Linear, exponential, quadratic, absolute value, step, piecewise-defined]

Standard:
Graph functions expressed symbolically and show key features of the graph, by hand in simple cases and using technology for more complicated cases. * Graph linear and quadratic functions and show intercepts, maxima, and minima. *"
Mathematics,F-IF.7.b,8-12	,8,12,Interpreting Functions,Math II,Functions,"Cluster:
Analyze functions using different representations. [Linear, exponential, quadratic, absolute value, step, piecewise-defined]

Standard:
Graph functions expressed symbolically and show key features of the graph, by hand in simple cases and using technology for more complicated cases. * Graph square root, cube root, and piecewise-defined functions, including step functions and absolute value functions. *"
Mathematics,F-IF.8.a,8-12	,8,12,Interpreting Functions,Math II,Functions,"Cluster:
Analyze functions using different representations. [Linear, exponential, quadratic, absolute value, step, piecewise-defined]

Standard:
Write a function defined by an expression in different but equivalent forms to reveal and explain different properties of the function. Use the process of factoring and completing the square in a quadratic function to show zeros, extreme values, and symmetry of the graph, and interpret these in terms of a context."
Mathematics,F-IF.8.b,8-12	,8,12,Interpreting Functions,Math II,Functions,"Cluster:
Analyze functions using different representations. [Linear, exponential, quadratic, absolute value, step, piecewise-defined]

Standard:
Write a function defined by an expression in different but equivalent forms to reveal and explain different properties of the function. Use the properties of exponents to interpret expressions for exponential functions. For example, identify percent rate of change in functions such as y = (1.02)^t, y = (0.97)^t, y = (1.01)^12t, and y = (1.2)^t/10, and classify them as representing exponential growth or decay."
Mathematics,F-IF.9,8-12	,8,12,Interpreting Functions,Math II,Functions,"Cluster:
Analyze functions using different representations. [Linear, exponential, quadratic, absolute value, step, piecewise-defined]

Standard:
Compare properties of two functions each represented in a different way (algebraically, graphically, numerically in tables, or by verbal descriptions). For example, given a graph of one quadratic function and an algebraic expression for another, say which has the larger maximum."
Mathematics,F-LE.3,8-12	,8,12,"Linear, Quadratic, and Exponential Models",Math II,Functions,"Cluster:
Construct and compare linear, quadratic, and exponential models and solve problems. [Include quadratic.]

Standard:
Observe using graphs and tables that a quantity increasing exponentially eventually exceeds a quantity increasing linearly, quadratically, or (more generally) as a polynomial function. *"
Mathematics,F-LE.6,8-12	,8,12,"Linear, Quadratic, and Exponential Models",Math II,Functions,"Cluster:
Interpret expressions for functions in terms of the situation they model.

Standard:
Apply quadratic functions to physical problems, such as the motion of an object under the force of gravity. CA *"
Mathematics,F-TF.8,8-12	,8,12,Trigonometric Functions,Math II,Functions,"Cluster:
Prove and apply trigonometric identities.

Standard:
Prove the Pythagorean identity sin^2(? ) + cos^2(? ) = 1 and use it to find sin(? ), cos(? ), or tan(? ) given sin(? ), cos(? ), or tan(? ) and the quadrant of the angle."
Mathematics,G-C.1,8-12	,8,12,Circles,Math II,Geometry,"Cluster:
Understand and apply theorems about circles.

Standard:
Prove that all circles are similar."
Mathematics,G-C.1,8-12	,8,12,Circles,Geometry,Geometry,"Cluster:
Understand and apply theorems about circles.

Standard:
Prove that all circles are similar."
Mathematics,G-C.2,8-12	,8,12,Circles,Geometry,Geometry,"Cluster:
Understand and apply theorems about circles.

Standard:
Identify and describe relationships among inscribed angles, radii, and chords. Include the relationship between central, inscribed, and circumscribed angles; inscribed angles on a diameter are right angles; the radius of a circle is perpendicular to the tangent where the radius intersects the circle."
Mathematics,G-C.2,8-12	,8,12,Circles,Math II,Geometry,"Cluster:
Understand and apply theorems about circles.

Standard:
Identify and describe relationships among inscribed angles, radii, and chords. Include the relationship between central, inscribed, and circumscribed angles; inscribed angles on a diameter are right angles; the radius of a circle is perpendicular to the tangent where the radius intersects the circle."
Mathematics,G-C.3,8-12	,8,12,Circles,Math II,Geometry,"Cluster:
Understand and apply theorems about circles.

Standard:
Construct the inscribed and circumscribed circles of a triangle, and prove properties of angles for a quadrilateral inscribed in a circle."
Mathematics,G-C.3,8-12	,8,12,Circles,Geometry,Geometry,"Cluster:
Understand and apply theorems about circles.

Standard:
Construct the inscribed and circumscribed circles of a triangle, and prove properties of angles for a quadrilateral inscribed in a circle."
Mathematics,G-C.4,8-12	,8,12,Circles,Geometry,Geometry,"Cluster:
Understand and apply theorems about circles.

Standard:
(+) Construct a tangent line from a point outside a given circle to the circle."
Mathematics,G-C.4,8-12	,8,12,Circles,Math II,Geometry,"Cluster:
Understand and apply theorems about circles.

Standard:
(+) Construct a tangent line from a point outside a given circle to the circle."
Mathematics,G-C.5,8-12	,8,12,Circles,Math II,Geometry,"Cluster:
Find arc lengths and areas of sectors of circles. [Radian introduced only as unit of measure]

Standard:
Derive using similarity the fact that the length of the arc intercepted by an angle is proportional to the radius, and define the radian measure of the angle as the constant of proportionality; derive the formula for the area of a sector. Convert between degrees and radians. CA"
Mathematics,G-C.5,8-12	,8,12,Circles,Geometry,Geometry,"Cluster:
Find arc lengths and areas of sectors of circles. [Radian introduced only as unit of measure]

Standard:
Derive using similarity the fact that the length of the arc intercepted by an angle is proportional to the radius, and define the radian measure of the angle as the constant of proportionality; derive the formula for the area of a sector. Convert between degrees and radians. CA"
Mathematics,G-CO.1,8-12	,8,12,Congruence,Geometry,Geometry,"Cluster:
Experiment with transformations in the plane.

Standard:
Know precise definitions of angle, circle, perpendicular line, parallel line, and line segment, based on the undefined notions of point, line, distance along a line, and distance around a circular arc."
Mathematics,G-CO.10,8-12	,8,12,Congruence,Geometry,Geometry,"Cluster:
Prove geometric theorems. [Focus on validity of underlying reasoning while using variety of ways of writing proofs.]

Standard:
Prove theorems about triangles. Theorems include: measures of interior angles of a triangle sum to 180°; base angles of isosceles triangles are congruent; the segment joining midpoints of two sides of a triangle is parallel to the third side and half the length; the medians of a triangle meet at a point."
Mathematics,G-CO.10,8-12	,8,12,Congruence,Math II,Geometry,"Cluster:
Prove geometric theorems. [Focus on validity of underlying reasoning while using variety of ways of writing proofs.]

Standard:
Prove theorems about triangles. Theorems include: measures of interior angles of a triangle sum to 180°; base angles of isosceles triangles are congruent; the segment joining midpoints of two sides of a triangle is parallel to the third side and half the length; the medians of a triangle meet at a point."
Mathematics,G-CO.11,8-12	,8,12,Congruence,Math II,Geometry,"Cluster:
Prove geometric theorems. [Focus on validity of underlying reasoning while using variety of ways of writing proofs.]

Standard:
Prove theorems about parallelograms. Theorems include: opposite sides are congruent, opposite angles are congruent, the diagonals of a parallelogram bisect each other, and conversely, rectangles are parallelograms with congruent diagonals."
Mathematics,G-CO.11,8-12	,8,12,Congruence,Geometry,Geometry,"Cluster:
Prove geometric theorems. [Focus on validity of underlying reasoning while using variety of ways of writing proofs.]

Standard:
Prove theorems about parallelograms. Theorems include: opposite sides are congruent, opposite angles are congruent, the diagonals of a parallelogram bisect each other, and conversely, rectangles are parallelograms with congruent diagonals."
Mathematics,G-CO.12,8-12	,8,12,Congruence,Geometry,Geometry,"Cluster:
Make geometric constructions. [Formalize and explain processes.]

Standard:
Make formal geometric constructions with a variety of tools and methods (compass and straightedge, string, reflective devices, paper folding, dynamic geometric software, etc.). Copying a segment; copying an angle; bisecting a segment; bisecting an angle; constructing perpendicular lines, including the perpendicular bisector of a line segment; and constructing a line parallel to a given line through a point not on the line."
Mathematics,G-CO.13,8-12	,8,12,Congruence,Geometry,Geometry,"Cluster:
Make geometric constructions. [Formalize and explain processes.]

Standard:
Construct an equilateral triangle, a square, and a regular hexagon inscribed in a circle."
Mathematics,G-CO.2,8-12	,8,12,Congruence,Geometry,Geometry,"Cluster:
Experiment with transformations in the plane.

Standard:
Represent transformations in the plane using, e.g., transparencies and geometry software; describe transformations as functions that take points in the plane as inputs and give other points as outputs. Compare transformations that preserve distance and angle to those that do not (e.g., translation versus horizontal stretch)."
Mathematics,G-CO.3,8-12	,8,12,Congruence,Geometry,Geometry,"Cluster:
Experiment with transformations in the plane.

Standard:
Given a rectangle, parallelogram, trapezoid, or regular polygon, describe the rotations and reflections that carry it onto itself."
Mathematics,G-CO.4,8-12	,8,12,Congruence,Geometry,Geometry,"Cluster:
Experiment with transformations in the plane.

Standard:
Develop definitions of rotations, reflections, and translations in terms of angles, circles, perpendicular lines, parallel lines, and line segments."
Mathematics,G-CO.5,8-12	,8,12,Congruence,Geometry,Geometry,"Cluster:
Experiment with transformations in the plane.

Standard:
Given a geometric figure and a rotation, reflection, or translation, draw the transformed figure using, e.g., graph paper, tracing paper, or geometry software. Specify a sequence of transformations that will carry a given figure onto another."
Mathematics,G-CO.6,8-12	,8,12,Congruence,Geometry,Geometry,"Cluster:
Understand congruence in terms of rigid motions. [Build on rigid motions as a familiar starting point for development of concept of geometric proof.]

Standard:
Use geometric descriptions of rigid motions to transform figures and to predict the effect of a given rigid motion on a given figure; given two figures, use the definition of congruence in terms of rigid motions to decide if they are congruent."
Mathematics,G-CO.7,8-12	,8,12,Congruence,Geometry,Geometry,"Cluster:
Understand congruence in terms of rigid motions. [Build on rigid motions as a familiar starting point for development of concept of geometric proof.]

Standard:
Use the definition of congruence in terms of rigid motions to show that two triangles are congruent if and only if corresponding pairs of sides and corresponding pairs of angles are congruent."
Mathematics,G-CO.8,8-12	,8,12,Congruence,Geometry,Geometry,"Cluster:
Understand congruence in terms of rigid motions. [Build on rigid motions as a familiar starting point for development of concept of geometric proof.]

Standard:
Explain how the criteria for triangle congruence (ASA, SAS, and SSS) follow from the definition of congruence in terms of rigid motions."
Mathematics,G-CO.9,8-12	,8,12,Congruence,Geometry,Geometry,"Cluster:
Prove geometric theorems. [Focus on validity of underlying reasoning while using variety of ways of writing proofs.]

Standard:
Prove theorems about lines and angles. Theorems include: vertical angles are congruent; when a transversal crosses parallel lines, alternate interior angles are congruent and corresponding angles are congruent; points on a perpendicular bisector of a line segment are exactly those equidistant from the segment's endpoints."
Mathematics,G-CO.9,8-12	,8,12,Congruence,Math II,Geometry,"Cluster:
Prove geometric theorems. [Focus on validity of underlying reasoning while using variety of ways of writing proofs.]

Standard:
Prove theorems about lines and angles. Theorems include: vertical angles are congruent; when a transversal crosses parallel lines, alternate interior angles are congruent and corresponding angles are congruent; points on a perpendicular bisector of a line segment are exactly those equidistant from the segment's endpoints."
Mathematics,G-GMD.1,8-12	,8,12,Geometric Measurement and Dimension,Math II,Geometry,"Cluster:
Explain volume formulas and use them to solve problems.

Standard:
Give an informal argument for the formulas for the circumference of a circle, area of a circle, volume of a cylinder, pyramid, and cone. Use dissection arguments, Cavalieri's principle, and informal limit arguments."
Mathematics,G-GMD.1,8-12	,8,12,Geometric Measurement and Dimension,Geometry,Geometry,"Cluster:
Explain volume formulas and use them to solve problems.

Standard:
Give an informal argument for the formulas for the circumference of a circle, area of a circle, volume of a cylinder, pyramid, and cone. Use dissection arguments, Cavalieri's principle, and informal limit arguments."
Mathematics,G-GMD.3,8-12	,8,12,Geometric Measurement and Dimension,Geometry,Geometry,"Cluster:
Explain volume formulas and use them to solve problems.

Standard:
Use volume formulas for cylinders, pyramids, cones, and spheres to solve problems. *"
Mathematics,G-GMD.3,8-12	,8,12,Geometric Measurement and Dimension,Math II,Geometry,"Cluster:
Explain volume formulas and use them to solve problems.

Standard:
Use volume formulas for cylinders, pyramids, cones, and spheres to solve problems. *"
Mathematics,G-GMD.4,8-12	,8,12,Geometric Measurement and Dimension,Geometry,Geometry,"Cluster:
Visualize relationships between two-dimensional and three-dimensional objects.

Standard:
Identify the shapes of two-dimensional cross-sections of three-dimensional objects, and identify three-dimensional objects generated by rotations of two-dimensional objects."
Mathematics,G-GMD.5,8-12	,8,12,Geometric Measurement and Dimension,Geometry,Geometry,"Cluster:
Visualize relationships between two-dimensional and three-dimensional objects.

Standard:
Know that the effect of a scale factor k greater than zero on length, area, and volume is to multiply each by k, k^2, and k^3, respectively; determine length, area and volume measures using scale factors. CA"
Mathematics,G-GMD.5,8-12	,8,12,Geometric Measurement and Dimension,Math II,Geometry,"Cluster:
Visualize relationships between two-dimensional and three-dimensional objects.

Standard:
Know that the effect of a scale factor k greater than zero on length, area, and volume is to multiply each by k, k^2, and k^3, respectively; determine length, area and volume measures using scale factors. CA"
Mathematics,G-GMD.6,8-12	,8,12,Geometric Measurement and Dimension,Math II,Geometry,"Cluster:
Visualize relationships between two-dimensional and three-dimensional objects.

Standard:
Verify experimentally that in a triangle, angles opposite longer sides are larger, sides opposite larger angles are longer, and the sum of any two side lengths is greater than the remaining side length; apply these relationships to solve realworld and mathematical problems. CA"
Mathematics,G-GMD.6,8-12	,8,12,Geometric Measurement and Dimension,Geometry,Geometry,"Cluster:
Visualize relationships between two-dimensional and three-dimensional objects.

Standard:
Verify experimentally that in a triangle, angles opposite longer sides are larger, sides opposite larger angles are longer, and the sum of any two side lengths is greater than the remaining side length; apply these relationships to solve realworld and mathematical problems. CA"
Mathematics,G-GPE.1,8-12	,8,12,Expressing Geometric Properties with Equations,Geometry,Geometry,"Cluster:
Translate between the geometric description and the equation for a conic section.

Standard:
Derive the equation of a circle of given center and radius using the Pythagorean Theorem; complete the square to find the center and radius of a circle given by an equation."
Mathematics,G-GPE.1,8-12	,8,12,Expressing Geometric Properties with Equations,Math II,Geometry,"Cluster:
Translate between the geometric description and the equation for a conic section.

Standard:
Derive the equation of a circle of given center and radius using the Pythagorean Theorem; complete the square to find the center and radius of a circle given by an equation."
Mathematics,G-GPE.2,8-12	,8,12,Expressing Geometric Properties with Equations,Math II,Geometry,"Cluster:
Translate between the geometric description and the equation for a conic section.

Standard:
Derive the equation of a parabola given a focus and directrix."
Mathematics,G-GPE.2,8-12	,8,12,Expressing Geometric Properties with Equations,Geometry,Geometry,"Cluster:
Translate between the geometric description and the equation for a conic section.

Standard:
Derive the equation of a parabola given a focus and directrix."
Mathematics,G-GPE.4,8-12	,8,12,Expressing Geometric Properties with Equations,Geometry,Geometry,"Cluster:
Use coordinates to prove simple geometric theorems algebraically. [Include distance formula; relate to Pythagorean Theorem.]

Standard:
Use coordinates to prove simple geometric theorems algebraically. For example, prove or disprove that a figure defined by four given points in the coordinate plane is a rectangle; prove or disprove that the point (1, ?3) lies on the circle centered at the origin and containing the point (0, 2)."
Mathematics,G-GPE.4,8-12	,8,12,Expressing Geometric Properties with Equations,Math II,Geometry,"Cluster:
Use coordinates to prove simple geometric theorems algebraically.

Standard:
Use coordinates to prove simple geometric theorems algebraically. For example, prove or disprove that a figure defined by four given points in the coordinate plane is a rectangle; prove or disprove that the point (1, ?3) lies on the circle centered at the origin and containing the point (0, 2). [Include simple circle theorems.]"
Mathematics,G-GPE.5,8-12	,8,12,Expressing Geometric Properties with Equations,Geometry,Geometry,"Cluster:
Use coordinates to prove simple geometric theorems algebraically. [Include distance formula; relate to Pythagorean Theorem.]

Standard:
Prove the slope criteria for parallel and perpendicular lines and use them to solve geometric problems (e.g., find the equation of a line parallel or perpendicular to a given line that passes through a given point)."
Mathematics,G-GPE.6,8-12	,8,12,Expressing Geometric Properties with Equations,Geometry,Geometry,"Cluster:
Use coordinates to prove simple geometric theorems algebraically. [Include distance formula; relate to Pythagorean Theorem.]

Standard:
Find the point on a directed line segment between two given points that partitions the segment in a given ratio."
Mathematics,G-GPE.6,8-12	,8,12,Expressing Geometric Properties with Equations,Math II,Geometry,"Cluster:
Use coordinates to prove simple geometric theorems algebraically.

Standard:
Find the point on a directed line segment between two given points that partitions the segment in a given ratio."
